g,gs,mp,fg,fga,x3p,x3pa,x2p,x2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,player_id,player,pos,lg,age,experience,tm,season,mpg,fg%,3p%,2p%,ft%,rpg,apg,spg%,bpg,tpg,pfpg,ppg,all-star selections,aba mvp,aba roy,dpoy,mip,nba mvp,nba roy,smoy,championships,finals_appearances,fmvp,hof
6,0.0,44.0,1,8,0.0,0.0,1,8,4,6,1.0,5.0,6.0,8,0.0,0.0,5.0,3,6,1291,jim wilson,G,ABA,0.0,1,PTC,1971-1971,7.333333333333333,0.125,0.0,0.125,0.6666666666666666,1.0,1.3333333333333333,0.0,0.0,0.8333333333333334,0.5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
74,0.0,612.0,118,285,0.0,0.0,118,285,45,56,0.0,0.0,66.0,70,0.0,0.0,0.0,54,281,1292,jimmy collins,SG,NBA,25.0,2,"CHI, CHI",1971-1972,8.27027027027027,0.4140350877192982,0.0,0.4140350877192982,0.8035714285714286,0.8918918918918919,0.945945945945946,0.0,0.0,0.0,0.7297297297297297,3.797297297297298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
73,0.0,725.0,134,341,0.0,0.0,134,341,48,59,0.0,0.0,114.0,93,0.0,0.0,0.0,135,316,1293,joe cooke,SG,NBA,22.0,1,CLE,1971-1971,9.931506849315069,0.3929618768328445,0.0,0.3929618768328445,0.8135593220338984,1.5616438356164384,1.273972602739726,0.0,0.0,0.0,1.8493150684931507,4.328767123287672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
119,0.0,2281.0,331,694,2.0,10.0,329,684,166,226,73.0,153.0,226.0,185,0.0,0.0,203.0,343,830,1294,joe depre,SG,ABA,25.0,3,"NYA, NYA, NYA",1971-1973,19.168067226890756,0.4769452449567723,0.2,0.4809941520467836,0.7345132743362832,1.899159663865546,1.5546218487394958,0.0,0.0,1.7058823529411764,2.8823529411764706,6.974789915966387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
417,0.0,11059.0,1895,4663,280.0,922.0,1615,3741,891,1102,270.0,779.0,1049.0,1450,164.0,10.0,630.0,1061,4961,1295,joe hamilton,PG,ABA,27.0,6,"UTS, KEN, TOT, SAA, KEN, DLC, DLC, TEX",1971-1976,26.520383693045563,0.4063907355779541,0.3036876355748373,0.4317027532745255,0.808529945553539,2.515587529976019,3.4772182254196644,0.3932853717026379,0.0239808153477218,1.5107913669064748,2.5443645083932855,11.896882494004796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
39,0.0,204.0,23,86,0.0,0.0,23,86,9,20,0.0,0.0,43.0,17,0.0,0.0,0.0,19,55,1296,joe thomas,SF,NBA,22.0,1,PHO,1971-1971,5.230769230769231,0.2674418604651162,0.0,0.2674418604651162,0.45,1.1025641025641026,0.4358974358974359,0.0,0.0,0.0,0.4871794871794871,1.4102564102564104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
380,0.0,8539.0,1019,2303,0.0,0.0,1019,2303,557,1074,217.0,530.0,2016.0,650,70.0,60.0,0.0,1019,2595,1297,john hummer,PF,NBA,27.0,6,"SEA, SEA, TOT, CHI, SEA, BUF, BUF, BUF",1971-1976,22.471052631578942,0.4424663482414242,0.0,0.4424663482414242,0.5186219739292365,5.3052631578947365,1.7105263157894737,0.1842105263157894,0.1578947368421052,0.0,2.681578947368421,6.828947368421052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1022,1.0,29201.0,5233,11775,0.0,1.0,5233,11774,2303,2965,1217.0,2567.0,5420.0,3713,587.0,290.0,1086.0,2896,12769,1298,john johnson,SF,NBA,34.0,12,"SEA, SEA, SEA, SEA, TOT, HOU, SEA, HOU, TOT, POR, HOU, POR, POR, CLE, CLE, CLE",1971-1982,28.572407045009783,0.444416135881104,0.0,0.4444538814336674,0.7767284991568297,5.3033268101761255,3.63307240704501,0.5743639921722113,0.2837573385518591,1.0626223091976517,2.8336594911937376,12.49412915851272,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,no
149,0.0,1162.0,211,546,0.0,0.0,211,546,105,149,0.0,0.0,98.0,121,0.0,0.0,0.0,150,527,1299,john vallely,SG,NBA,23.0,2,"TOT, ATL, HOU, ATL",1971-1972,7.798657718120805,0.3864468864468864,0.0,0.3864468864468864,0.7046979865771812,0.6577181208053692,0.8120805369127517,0.0,0.0,0.0,1.0067114093959733,3.5369127516778525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
11,0.0,112.0,8,22,0.0,0.0,8,22,8,17,11.0,29.0,40.0,2,0.0,0.0,9.0,17,24,1300,ken spain,C,ABA,24.0,1,PTC,1971-1971,10.181818181818182,0.3636363636363636,0.0,0.3636363636363636,0.4705882352941176,3.636363636363636,0.1818181818181818,0.0,0.0,0.8181818181818182,1.5454545454545454,2.1818181818181817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
53,0.0,536.0,62,186,0.0,0.0,62,186,34,55,0.0,0.0,139.0,41,0.0,0.0,0.0,56,158,1301,larry mikan,SF,NBA,22.0,1,CLE,1971-1971,10.11320754716981,0.3333333333333333,0.0,0.3333333333333333,0.6181818181818182,2.6226415094339623,0.7735849056603774,0.0,0.0,0.0,1.0566037735849056,2.981132075471698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
35,0.0,210.0,53,145,0.0,0.0,53,145,28,37,0.0,0.0,15.0,22,0.0,0.0,0.0,27,134,1302,levi fontaine,SG,NBA,22.0,1,SFW,1971-1971,6.0,0.3655172413793103,0.0,0.3655172413793103,0.7567567567567568,0.4285714285714285,0.6285714285714286,0.0,0.0,0.0,0.7714285714285715,3.8285714285714287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
3,0.0,8.0,0,4,0.0,0.0,0,4,0,0,2.0,3.0,5.0,0,0.0,0.0,0.0,3,0,1303,lonnie kluttz,F,ABA,25.0,1,CAR,1971-1971,2.6666666666666665,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
4,0.0,43.0,4,10,0.0,0.0,4,10,5,5,2.0,3.0,5.0,3,0.0,0.0,0.0,4,13,1304,mack daughtry,G,ABA,24.0,1,CAR,1971-1971,10.75,0.4,0.0,0.4,1.0,1.25,0.75,0.0,0.0,0.0,1.0,3.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
23,0.0,169.0,18,64,2.0,4.0,16,60,10,16,7.0,9.0,20.0,14,0.0,0.0,12.0,19,48,1305,marv winkler,SG,ABA,23.0,2,"INA, MIL",1971-1972,7.3478260869565215,0.28125,0.5,0.2666666666666666,0.625,0.8695652173913043,0.6086956521739131,0.0,0.0,0.5217391304347826,0.8260869565217391,2.0869565217391304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,no
71,0.0,861.0,168,396,0.0,1.0,168,395,106,151,100.0,168.0,268.0,48,0.0,0.0,75.0,153,442,1306,mike maloy,PF,ABA,23.0,3,"DLC, VIR, VIR",1971-1973,12.126760563380282,0.4242424242424242,0.0,0.4253164556962025,0.7019867549668874,3.774647887323943,0.676056338028169,0.0,0.0,1.056338028169014,2.1549295774647885,6.225352112676056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
143,0.0,2102.0,306,717,19.0,51.0,287,666,175,219,158.0,225.0,383.0,286,0.0,0.0,205.0,286,806,1307,mike pratt,SG,ABA,23.0,2,"KEN, KEN",1971-1972,14.6993006993007,0.4267782426778242,0.3725490196078431,0.4309309309309309,0.7990867579908676,2.6783216783216783,2.0,0.0,0.0,1.4335664335664335,2.0,5.636363636363637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
123,0.0,1067.0,163,405,0.0,0.0,163,405,71,92,1.0,4.0,157.0,90,0.0,0.0,4.0,177,397,1308,mike price,SG,NBA,24.0,3,"PHI, NYK, INA, NYK",1971-1973,8.674796747967479,0.4024691358024691,0.0,0.4024691358024691,0.7717391304347826,1.2764227642276422,0.7317073170731707,0.0,0.0,0.032520325203252,1.4390243902439024,3.227642276422764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
36,0.0,366.0,36,79,0.0,0.0,36,79,19,39,0.0,0.0,62.0,23,0.0,0.0,0.0,37,91,1309,mike silliman,SF,NBA,26.0,1,BUF,1971-1971,10.166666666666666,0.4556962025316455,0.0,0.4556962025316455,0.4871794871794871,1.7222222222222223,0.6388888888888888,0.0,0.0,0.0,1.0277777777777777,2.5277777777777777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
72,0.0,740.0,97,222,0.0,0.0,97,222,64,95,23.0,37.0,64.0,137,35.0,0.0,10.0,113,258,1310,milt williams,PG,ABA,29.0,4,"SSL, SEA, ATL, NYK",1971-1975,10.27777777777778,0.4369369369369369,0.0,0.4369369369369369,0.6736842105263158,0.8888888888888888,1.9027777777777777,0.4861111111111111,0.0,0.1388888888888889,1.5694444444444444,3.5833333333333335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
31,0.0,145.0,25,62,0.0,0.0,25,62,11,13,0.0,0.0,20.0,28,0.0,0.0,0.0,27,61,1311,moe barr,G,NBA,26.0,1,CIN,1971-1971,4.67741935483871,0.4032258064516129,0.0,0.4032258064516129,0.8461538461538461,0.6451612903225806,0.9032258064516128,0.0,0.0,0.0,0.8709677419354839,1.967741935483871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
293,0.0,6667.0,951,2095,20.0,81.0,931,2014,807,1182,463.0,715.0,1178.0,682,40.0,12.0,638.0,761,2729,1312,oliver taylor,SG,ABA,26.0,4,"TOT, NYA, CAR, SDA, NYA, NYA",1971-1974,22.754266211604097,0.4539379474940334,0.2469135802469135,0.4622641509433962,0.682741116751269,4.020477815699659,2.3276450511945392,0.136518771331058,0.0409556313993174,2.1774744027303754,2.5972696245733786,9.313993174061434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
133,0.0,1278.0,232,493,0.0,0.0,232,493,97,141,135.0,242.0,393.0,61,4.0,4.0,69.0,220,561,1313,paul ruffner,C,ABA,27.0,5,"SSL, BUF, BUF, PTC, CHI",1971-1976,9.609022556390975,0.4705882352941176,0.0,0.4705882352941176,0.6879432624113475,2.954887218045113,0.4586466165413533,0.0300751879699248,0.0300751879699248,0.518796992481203,1.6541353383458646,4.2180451127819545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
211,0.0,3932.0,409,959,0.0,0.0,409,959,259,379,0.0,0.0,1580.0,198,0.0,0.0,0.0,405,1077,1314,pete cross,C,NBA,24.0,3,"TOT, KCO, SEA, SEA, SEA",1971-1973,18.635071090047393,0.4264859228362878,0.0,0.4264859228362878,0.683377308707124,7.488151658767772,0.9383886255924172,0.0,0.0,0.0,1.919431279620853,5.104265402843602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
701,8.0,25280.0,6431,14568,20.0,30.0,6411,14538,3655,4449,443.0,1482.0,2825.0,3646,611.0,114.0,612.0,1944,16537,1315,pete maravich,SG,NBA,32.0,10,"TOT, UTA, BOS, NOJ, NOJ, NOJ, NOJ, NOJ, ATL, ATL, ATL, ATL",1971-1980,36.06276747503566,0.4414470071389346,0.6666666666666666,0.44098225340487,0.8215329287480333,4.029957203994294,5.20114122681883,0.8716119828815977,0.1626248216833095,0.8730385164051355,2.7731811697574895,23.59058487874465,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,yes
32,0.0,162.0,17,71,0.0,0.0,17,71,8,12,0.0,0.0,32.0,9,0.0,0.0,0.0,17,42,1316,ralph ogden,F,NBA,23.0,1,SFW,1971-1971,5.0625,0.2394366197183098,0.0,0.2394366197183098,0.6666666666666666,1.0,0.28125,0.0,0.0,0.0,0.53125,1.3125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
838,0.0,21925.0,5176,11657,32.0,168.0,5144,11489,2342,3072,1008.0,1861.0,2869.0,2642,850.0,83.0,2069.0,1621,12726,1317,ralph simpson,SG,NBA,30.0,10,"NJN, TOT, PHI, NJN, TOT, DET, DEN, DET, DNA, DNA, DNR, DNR, DNR, DNR",1971-1980,26.163484486873507,0.4440250493265849,0.1904761904761904,0.4477326138045087,0.7623697916666666,3.4236276849642007,3.152744630071599,1.0143198090692125,0.0990453460620525,2.4689737470167064,1.9343675417661097,15.186157517899762,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
62,0.0,416.0,57,152,0.0,0.0,57,152,58,85,0.0,0.0,91.0,39,0.0,0.0,0.0,92,172,1318,rex morgan,SG,NBA,23.0,2,"BOS, BOS",1971-1972,6.709677419354839,0.375,0.0,0.375,0.6823529411764706,1.467741935483871,0.6290322580645161,0.0,0.0,0.0,1.4838709677419355,2.774193548387097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
335,0.0,7139.0,1477,3406,133.0,428.0,1344,2978,672,819,194.0,341.0,535.0,742,132.0,19.0,476.0,730,3759,1319,rick mount,SG,ABA,28.0,5,"MMS, TOT, KEN, UTS, KEN, INA, INA",1971-1975,21.31044776119403,0.4336465061655901,0.3107476635514019,0.4513096037609134,0.8205128205128205,1.5970149253731345,2.2149253731343284,0.3940298507462687,0.0567164179104477,1.4208955223880595,2.1791044776119404,11.22089552238806,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,no
87,0.0,579.0,111,248,3.0,8.0,108,240,57,81,85.0,112.0,197.0,40,0.0,0.0,54.0,100,282,1320,roderick mcdonald,SF,ABA,27.0,3,"UTS, UTS, UTS",1971-1973,6.655172413793103,0.4475806451612903,0.375,0.45,0.7037037037037037,2.264367816091954,0.4597701149425287,0.0,0.0,0.6206896551724138,1.1494252873563218,3.2413793103448274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
101,0.0,1145.0,211,487,0.0,0.0,211,487,50,100,0.0,0.0,283.0,83,0.0,0.0,0.0,151,472,1321,ron knight,SF,NBA,24.0,2,"POR, POR",1971-1972,11.336633663366335,0.433264887063655,0.0,0.433264887063655,0.5,2.801980198019802,0.8217821782178217,0.0,0.0,0.0,1.495049504950495,4.673267326732673,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
59,0.0,490.0,72,172,1.0,3.0,71,169,41,54,19.0,34.0,53.0,47,0.0,0.0,46.0,95,186,1322,ron nelson,SG,ABA,24.0,1,FLO,1971-1971,8.305084745762711,0.4186046511627907,0.3333333333333333,0.4201183431952662,0.7592592592592593,0.8983050847457628,0.7966101694915254,0.0,0.0,0.7796610169491526,1.6101694915254237,3.152542372881356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
768,0.0,25714.0,5630,11240,34.0,130.0,5596,11110,2089,2666,1173.0,2783.0,6198.0,1573,374.0,175.0,332.0,1937,13383,1323,rudy tomjanovich,PF,NBA,32.0,11,"HOU, HOU, HOU, HOU, HOU, HOU, HOU, HOU, HOU, HOU, SDR",1971-1981,33.481770833333336,0.5008896797153025,0.2615384615384615,0.5036903690369037,0.7835708927231808,8.0703125,2.0481770833333335,0.4869791666666667,0.2278645833333333,0.4322916666666667,2.5221354166666665,17.42578125,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,yes
1058,47.0,32543.0,4343,9847,3.0,17.0,4340,9830,1775,2406,1667.0,5313.0,9794.0,3831,1021.0,1198.0,1034.0,3612,10464,1324,sam lacey,C,NBA,34.0,13,"CLE, TOT, KCK, NJN, KCK, KCK, KCK, KCK, KCK, KCK, KCO, KCO, KCO, CIN, CIN",1971-1983,30.758979206049148,0.4410480349344978,0.1764705882352941,0.4415055951169888,0.7377389858686617,9.257088846880908,3.6209829867674856,0.9650283553875236,1.1323251417769375,0.9773156899810964,3.4139886578449907,9.890359168241966,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
134,0.0,2858.0,531,1196,4.0,21.0,527,1175,157,202,201.0,345.0,546.0,160,0.0,0.0,118.0,252,1223,1325,samuel robinson,SF,ABA,24.0,2,"FLO, FLO",1971-1972,21.328358208955223,0.4439799331103679,0.1904761904761904,0.4485106382978723,0.7772277227722773,4.074626865671642,1.1940298507462686,0.0,0.0,0.8805970149253731,1.8805970149253732,9.126865671641792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
54,0.0,650.0,109,287,14.0,41.0,95,246,49,67,45.0,54.0,99.0,45,0.0,0.0,68.0,106,281,1326,samuel watts,SG,ABA,22.0,1,PTC,1971-1971,12.037037037037036,0.3797909407665505,0.3414634146341463,0.3861788617886179,0.7313432835820896,1.8333333333333333,0.8333333333333334,0.0,0.0,1.2592592592592593,1.962962962962963,5.203703703703703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
48,0.0,297.0,57,155,8.0,35.0,49,120,26,48,25.0,27.0,52.0,35,0.0,0.0,33.0,52,148,1327,stephen wilson,SG,ABA,23.0,2,"DNR, DNR",1971-1972,6.1875,0.3677419354838709,0.2285714285714285,0.4083333333333333,0.5416666666666666,1.0833333333333333,0.7291666666666666,0.0,0.0,0.6875,1.0833333333333333,3.0833333333333335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
334,0.0,4596.0,589,1398,0.0,0.0,589,1398,272,392,117.0,186.0,1414.0,276,31.0,22.0,28.0,732,1450,1328,terry driscoll,PF,NBA,27.0,5,"MIL, SSL, MIL, TOT, BAL, MIL, BAL, DET",1971-1975,13.760479041916168,0.421316165951359,0.0,0.421316165951359,0.6938775510204082,4.233532934131737,0.8263473053892215,0.092814371257485,0.0658682634730539,0.0838323353293413,2.191616766467066,4.341317365269461,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
876,268.0,31159.0,5899,12628,19.0,85.0,5880,12543,4664,5760,344.0,1015.0,2046.0,6476,719.0,81.0,1123.0,2002,16481,1329,tiny archibald,PG,NBA,35.0,13,"MIL, BOS, BOS, BOS, BOS, BOS, NYN, KCK, KCO, KCO, KCO, CIN, CIN",1971-1984,35.56963470319635,0.4671365220145708,0.2235294117647059,0.4687873714422387,0.8097222222222222,2.335616438356164,7.392694063926941,0.8207762557077626,0.0924657534246575,1.2819634703196348,2.2853881278538815,18.81392694063927,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,yes
142,0.0,1746.0,242,602,0.0,0.0,242,602,114,176,0.0,0.0,518.0,88,0.0,0.0,0.0,272,598,1330,tom black,C,NBA,29.0,1,"TOT, SEA, CIN",1971-1971,12.295774647887324,0.4019933554817276,0.0,0.4019933554817276,0.6477272727272727,3.647887323943662,0.6197183098591549,0.0,0.0,0.0,1.9154929577464788,4.211267605633803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
38,0.0,295.0,62,141,3.0,9.0,59,132,21,37,28.0,40.0,68.0,15,0.0,0.0,21.0,34,148,1331,vann williford,SF,ABA,23.0,1,CAR,1971-1971,7.763157894736843,0.4397163120567376,0.3333333333333333,0.4469696969696969,0.5675675675675675,1.7894736842105263,0.3947368421052631,0.0,0.0,0.5526315789473685,0.8947368421052632,3.8947368421052633,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
16,0.0,154.0,17,34,0.0,0.0,17,34,7,17,19.0,30.0,49.0,8,0.0,0.0,16.0,34,41,1332,walker banks,C,ABA,23.0,1,PTC,1971-1971,9.625,0.5,0.0,0.5,0.4117647058823529,3.0625,0.5,0.0,0.0,1.0,2.125,2.5625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
27,0.0,261.0,23,54,0.0,0.0,23,54,12,26,0.0,0.0,73.0,12,0.0,0.0,0.0,49,58,1333,walt gilmore,PF,NBA,23.0,1,POR,1971-1971,9.666666666666666,0.4259259259259259,0.0,0.4259259259259259,0.4615384615384615,2.7037037037037037,0.4444444444444444,0.0,0.0,0.0,1.8148148148148149,2.1481481481481484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
498,0.0,12826.0,2379,6287,209.0,823.0,2170,5464,572,799,1254.0,2765.0,4019.0,1043,320.0,15.0,1035.0,1934,5539,1334,wendell ladner,SF,ABA,26.0,5,"NYA, TOT, KEN, NYA, TOT, MMT, KEN, TOT, MMP, CAR, MMP",1971-1975,25.755020080321284,0.3783998727533004,0.2539489671931956,0.3971449487554905,0.7158948685857321,8.070281124497992,2.0943775100401605,0.642570281124498,0.0301204819277108,2.0783132530120483,3.8835341365461846,11.122489959839358,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,no
8,0.0,29.0,7,15,0.0,0.0,7,15,4,8,7.0,6.0,13.0,2,0.0,0.0,3.0,10,18,1335,willie davis,C,ABA,25.0,1,TEX,1971-1971,3.625,0.4666666666666667,0.0,0.4666666666666667,0.5,1.625,0.25,0.0,0.0,0.375,1.25,2.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
50,0.0,210.0,20,84,0.0,0.0,20,84,6,10,0.0,0.0,46.0,16,0.0,0.0,0.0,28,46,1336,willie williams,F,NBA,24.0,1,"TOT, BOS, CIN",1971-1971,4.2,0.238095238095238,0.0,0.238095238095238,0.6,0.92,0.32,0.0,0.0,0.0,0.56,0.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
337,0.0,8971.0,1185,2908,111.0,380.0,1074,2528,817,1057,261.0,604.0,865.0,1793,169.0,12.0,927.0,1071,3298,1337,al smith,PG,ABA,29.0,5,"UTS, UTS, DNR, DNR, DNR",1972-1976,26.620178041543028,0.4074965612104539,0.2921052631578947,0.4248417721518987,0.7729422894985809,2.5667655786350148,5.320474777448071,0.5014836795252225,0.0356083086053412,2.750741839762611,3.178041543026706,9.786350148367951,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1400,503.0,48027.0,9502,16339,3.0,20.0,9499,16319,6199,8918,4885.0,11656.0,16541.0,3071,738.0,3208.0,3993.0,4677,25206,1338,artis gilmore,C,NBA,38.0,17,"TOT, CHI, BOS, SAS, SAS, SAS, SAS, SAS, CHI, CHI, CHI, CHI, CHI, CHI, KEN, KEN, KEN, KEN, KEN",1972-1988,34.305,0.5815533386376155,0.15,0.5820822354310926,0.6951110114375421,11.815,2.1935714285714285,0.5271428571428571,2.2914285714285714,2.8521428571428573,3.3407142857142857,18.004285714285714,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,1,yes
729,0.0,20317.0,4446,9948,2.0,20.0,4444,9928,1787,2235,733.0,799.0,2051.0,1936,448.0,68.0,511.0,1447,10681,1339,austin carr,SG,NBA,32.0,10,"TOT, DAL, WSB, CLE, CLE, CLE, CLE, CLE, CLE, CLE, CLE, CLE",1972-1981,27.86968449931413,0.4469240048250905,0.1,0.4476228847703465,0.7995525727069351,2.813443072702332,2.655692729766804,0.6145404663923183,0.093278463648834,0.700960219478738,1.9849108367626889,14.651577503429356,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
28,0.0,102.0,15,36,0.0,0.0,15,36,5,10,0.0,0.0,20.0,7,0.0,0.0,0.0,21,35,1340,barry nelson,C,NBA,22.0,1,MIL,1972-1972,3.642857142857143,0.4166666666666667,0.0,0.4166666666666667,0.5,0.7142857142857143,0.25,0.0,0.0,0.0,0.75,1.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
24,0.0,144.0,31,83,0.0,0.0,31,83,7,11,0.0,0.0,40.0,7,0.0,0.0,0.0,14,69,1341,barry yates,PF,NBA,26.0,1,PHI,1972-1972,6.0,0.3734939759036144,0.0,0.3734939759036144,0.6363636363636364,1.6666666666666667,0.2916666666666667,0.0,0.0,0.0,0.5833333333333334,2.875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
22,0.0,124.0,22,48,2.0,7.0,20,41,8,13,16.0,14.0,30.0,20,0.0,0.0,21.0,33,54,1342,bobby fields,G,ABA,22.0,1,UTS,1972-1972,5.636363636363637,0.4583333333333333,0.2857142857142857,0.4878048780487805,0.6153846153846154,1.3636363636363635,0.9090909090909092,0.0,0.0,0.9545454545454546,1.5,2.4545454545454546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
219,0.0,4072.0,769,1871,0.0,0.0,769,1871,405,509,2.0,9.0,335.0,504,2.0,0.0,0.0,538,1943,1343,charlie davis,SG,NBA,24.0,3,"POR, TOT, CLE, POR, CLE",1972-1974,18.59360730593607,0.4110101549973276,0.0,0.4110101549973276,0.7956777996070727,1.5296803652968036,2.3013698630136985,0.0091324200913242,0.0,0.0,2.4566210045662102,8.872146118721462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
20,0.0,134.0,17,38,0.0,0.0,17,38,11,18,0.0,0.0,19.0,14,0.0,0.0,0.0,16,45,1344,charlie lowery,PG,NBA,22.0,1,MIL,1972-1972,6.7,0.4473684210526316,0.0,0.4473684210526316,0.6111111111111112,0.95,0.7,0.0,0.0,0.0,0.8,2.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
69,0.0,1227.0,206,530,0.0,0.0,206,530,133,188,0.0,0.0,201.0,81,0.0,0.0,0.0,145,545,1345,charlie yelverton,SG,NBA,23.0,1,POR,1972-1972,17.782608695652176,0.3886792452830189,0.0,0.3886792452830189,0.7074468085106383,2.9130434782608696,1.173913043478261,0.0,0.0,0.0,2.101449275362319,7.898550724637682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
25,0.0,119.0,25,55,0.0,0.0,25,55,15,32,0.0,0.0,46.0,4,0.0,0.0,0.0,26,65,1346,clarence glover,PF,NBA,24.0,1,BOS,1972-1972,4.76,0.4545454545454545,0.0,0.4545454545454545,0.46875,1.84,0.16,0.0,0.0,0.0,1.04,2.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
352,0.0,6642.0,1173,2819,0.0,0.0,1173,2819,449,664,202.0,595.0,1800.0,417,102.0,114.0,0.0,990,2795,1347,cliff meely,PF,NBA,28.0,5,"TOT, HOU, LAL, HOU, HOU, HOU, HOU",1972-1976,18.869318181818183,0.4161050017736786,0.0,0.4161050017736786,0.6762048192771084,5.113636363636363,1.1846590909090908,0.2897727272727273,0.3238636363636363,0.0,2.8125,7.940340909090909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
784,0.0,19940.0,2333,4450,0.0,2.0,2333,4448,1155,1963,1657.0,3630.0,6953.0,1728,501.0,638.0,532.0,2618,5821,1348,clifford ray,C,NBA,32.0,10,"GSW, GSW, GSW, GSW, GSW, GSW, GSW, CHI, CHI, CHI",1972-1981,25.433673469387756,0.5242696629213484,0.0,0.5245053956834532,0.5883851248089659,8.868622448979592,2.204081632653061,0.639030612244898,0.8137755102040817,0.6785714285714286,3.3392857142857144,7.424744897959184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,no
