W,L,G,GS,GF,CG,SHO,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,ROY,AS,GG,CY,name,Age,index,Tm,Awards,Lg,Year,W-L%,ERA,FIP,WHIP,H9,HR9,BB9,SO9,hof
1.0,1.0,24.0,0.0,6.0,0.0,0.0,21.2,22.0,14.0,13.0,2.0,8.0,2.0,14.0,4.0,0.0,3.0,0,0,0,0,Angel Nesbitt,24,71479,DET,,AL,2015-2015,0.5,5.4,4.7,1.385,9.1,0.8,3.3,5.8,no
1.0,0.0,16.0,0.0,7.0,0.0,0.0,14.4,11.0,17.0,16.0,3.0,19.0,2.0,24.0,3.0,1.0,1.0,0,0,0,0,Angel Perdomo,27,77118,"MIL, MIL","nan, nan","NL, NL",2020-2021,1.0,13.68,7.5,2.6645,7.9,1.05,16.05,15.2,active
0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,Angel Rondon,23,85676,STL,,NL,2021-2021,,0.0,3.67,1.0,4.5,0.0,4.5,4.5,active
1.0,0.0,8.0,0.0,2.0,0.0,0.0,12.1,16.0,12.0,12.0,5.0,1.0,0.0,10.0,0.0,0.0,2.0,0,0,0,0,Angel Sanchez,27,88843,PIT,,NL,2017-2017,1.0,8.76,7.05,1.378,11.7,3.6,0.7,7.3,no
0.0,0.0,5.0,0.0,1.0,0.0,0.0,8.1,7.0,2.0,2.0,2.0,8.0,1.0,8.0,0.0,0.0,2.0,0,0,0,0,Angel Torres,24,100143,CIN,,NL,1977-1977,,2.16,6.82,1.8,7.6,2.2,8.6,8.6,no
0.0,0.0,10.0,0.0,5.0,0.0,0.0,15.0,13.0,10.0,9.0,3.0,3.0,0.0,9.0,2.0,0.0,0.0,0,0,0,0,Angelo LiPetri,28,57902,"PHI, PHI","nan, nan","NL, NL",1956-1958,,7.26,5.175000000000001,1.2045,9.6,1.95,1.25,4.4,no
121.0,126.0,381.0,358.0,9.0,10.0,8.0,2141.2,2105.0,1048.0,961.0,245.0,701.0,45.0,1893.0,61.0,20.0,67.0,0,0,0,0,Anibal Sanchez,36,88868,"FLA, FLA, FLA, FLA, FLA, FLA, TOT, MIA, DET, DET, DET, DET, DET, DET, ATL, WSN, WSN","RoY-9, nan, nan, nan, nan, nan, nan, nan, nan, CYA-4, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, MLB, NL, AL, AL, AL, AL, AL, AL, NL, NL, NL",2006-2020,0.4843529411764706,4.258823529411765,4.144117647058824,1.374529411764706,9.223529411764709,1.088235294117647,3.152941176470588,7.694117647058825,no
4.0,3.0,18.0,5.0,6.0,0.0,0.0,50.4,54.0,35.0,34.0,3.0,18.0,1.0,41.0,5.0,0.0,2.0,0,0,0,0,Anthony Banda,26,5402,"ARI, TBR, TBR, TBR","nan, nan, nan, nan","NL, AL, AL, AL",2017-2020,0.7999999999999999,6.67,3.915,1.51725,10.725,0.575,2.925,6.125,no
10.0,21.0,257.0,19.0,75.0,1.0,0.0,405.8,385.0,214.0,195.0,43.0,151.0,19.0,299.0,9.0,1.0,23.0,0,0,0,0,Anthony Bass,33,6259,"SDP, SDP, SDP, HOU, TEX, TEX, CHC, SEA, TOR, MIA","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, AL, AL, AL, NL, AL, AL, NL",2011-2021,0.4333333333333333,5.104,4.315,1.4126,9.82,1.05,2.9,6.1,active
1.0,0.0,28.0,0.0,6.0,0.0,0.0,29.1,16.0,8.0,6.0,2.0,7.0,0.0,39.0,3.0,0.0,4.0,0,0,0,0,Anthony Bender,26,7594,MIA,,NL,2021-2021,1.0,1.84,2.42,0.784,4.9,0.6,2.1,12.0,active
1.0,2.0,23.0,0.0,6.0,0.0,0.0,21.1,21.0,15.0,14.0,4.0,8.0,2.0,29.0,3.0,0.0,4.0,0,0,0,0,Anthony Castro,26,17225,"DET, TOR","nan, nan","AL, AL",2020-2021,0.3329999999999999,11.655,10.495,1.664,8.95,5.15,6.05,10.7,active
0.0,0.0,7.0,0.0,2.0,0.0,0.0,9.2,7.0,1.0,1.0,1.0,5.0,1.0,10.0,0.0,0.0,0.0,0,0,0,0,Anthony Chavez,26,17860,ANA,,AL,1997-1997,,0.93,3.94,1.241,6.5,0.9,4.7,9.3,no
0.0,0.0,6.0,0.0,4.0,0.0,0.0,6.4,26.0,22.0,22.0,6.0,8.0,0.0,6.0,0.0,0.0,2.0,0,0,0,0,Anthony Claggett,24,18596,"TOT, NYY, PIT","nan, nan, nan","MLB, AL, NL",2009-2009,,23.25,15.523333333333332,4.087,29.0,7.733333333333333,7.766666666666667,5.833333333333333,no
47.0,42.0,143.0,133.0,5.0,3.0,3.0,761.8,742.0,372.0,345.0,108.0,214.0,15.0,681.0,21.0,2.0,24.0,0,0,0,0,Anthony DeSclafani,31,22708,"MIA, CIN, CIN, CIN, CIN, CIN, SFG","nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL",2014-2021,0.5172857142857142,4.617142857142857,4.321428571428571,1.3007142857142855,9.157142857142857,1.342857142857143,2.557142857142857,7.814285714285715,active
0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,Anthony Ferrari,25,30872,MON,,NL,2003-2003,,6.75,10.28,2.25,9.0,2.3,11.3,2.3,no
4.0,2.0,26.0,7.0,0.0,0.0,0.0,67.1,70.0,39.0,37.0,8.0,34.0,1.0,73.0,4.0,0.0,3.0,0,0,0,0,Anthony Kay,26,51302,"TOR, TOR, TOR","nan, nan, nan","AL, AL, AL",2019-2021,0.7776666666666666,5.126666666666666,4.026666666666667,1.5426666666666666,9.4,0.9,4.466666666666667,9.466666666666669,active
1.0,7.0,20.0,11.0,4.0,0.0,0.0,60.4,76.0,53.0,51.0,18.0,32.0,3.0,40.0,3.0,0.0,2.0,0,0,0,0,Anthony Lerew,27,57118,"ATL, ATL, ATL, KCR, KCR","nan, nan, nan, nan, nan","NL, NL, NL, AL, AL",2005-2010,0.0666666666666666,9.686,7.306,2.1666,12.9,2.0,6.6,5.58,no
3.0,5.0,59.0,0.0,9.0,0.0,0.0,52.2,52.0,25.0,25.0,7.0,15.0,3.0,60.0,2.0,0.0,7.0,0,0,0,0,Anthony Misiewicz,26,67775,"SEA, SEA","nan, nan","AL, AL",2020-2021,0.25,4.23,3.4850000000000003,1.2775,8.9,1.15,2.6,10.45,active
0.0,2.0,3.0,3.0,0.0,0.0,0.0,12.2,19.0,15.0,13.0,4.0,6.0,0.0,7.0,0.0,0.0,0.0,0,0,0,0,Anthony Ortega,23,73807,LAA,,AL,2009-2009,0.0,9.24,7.52,1.974,13.5,2.8,4.3,5.0,no
6.0,6.0,29.0,19.0,4.0,0.0,0.0,115.7,129.0,100.0,100.0,32.0,64.0,0.0,62.0,1.0,0.0,4.0,0,0,0,0,Anthony Ranaudo,26,81736,"BOS, TEX, TOT, TEX, CHW","nan, nan, nan, nan, nan","AL, AL, AL, AL, AL",2014-2016,0.4142,9.512,7.956,1.8542,9.16,2.36,7.52,5.040000000000001,no
17.0,28.0,83.0,58.0,13.0,2.0,0.0,340.7,332.0,189.0,182.0,48.0,134.0,1.0,230.0,20.0,2.0,7.0,0,0,0,0,Anthony Reyes,27,82972,"STL, STL, STL, TOT, STL, CLE, CLE","nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, MLB, NL, AL, AL",2005-2009,0.5015714285714286,4.267142857142857,4.694285714285714,1.285,8.285714285714286,1.157142857142857,3.2857142857142856,5.957142857142857,no
0.0,3.0,8.0,4.0,2.0,0.0,0.0,22.2,23.0,17.0,15.0,3.0,14.0,0.0,17.0,1.0,1.0,1.0,0,0,0,0,Anthony Shumaker,26,92249,PHI,,NL,1999-1999,0.0,5.96,5.34,1.632,9.1,1.2,5.6,6.8,no
0.0,1.0,7.0,0.0,2.0,0.0,0.0,6.300000000000001,6.0,4.0,4.0,1.0,7.0,0.0,8.0,0.0,0.0,2.0,0,0,0,0,Anthony Slama,27,92781,"MIN, MIN","nan, nan","AL, AL",2010-2011,0.0,3.855,4.985,1.6070000000000002,5.8,0.95,8.65,10.6,no
35.0,46.0,530.0,32.0,91.0,0.0,0.0,792.6,816.0,408.0,381.0,109.0,252.0,30.0,646.0,17.0,5.0,18.0,0,0,0,0,Anthony Swarzak,35,88303,"MIN, MIN, MIN, MIN, MIN, CLE, NYY, TOT, CHW, MIL, NYM, TOT, SEA, ATL, TOT, ARI, KCR","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, MLB, AL, NL, NL, MLB, AL, NL, MLB, NL, AL",2009-2021,0.3753333333333333,5.168235294117647,4.829411764705882,1.4204705882352942,10.011764705882351,1.7,2.788235294117647,8.011764705882353,active
22.0,25.0,333.0,9.0,90.0,0.0,0.0,453.7,475.0,241.0,211.0,48.0,176.0,13.0,331.0,24.0,3.0,25.0,0,0,0,0,Anthony Telford,36,98496,"BAL, BAL, BAL, MON, MON, MON, MON, MON, TEX","nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, NL, NL, NL, NL, NL, AL",1990-2002,0.4302857142857143,5.6,5.042222222222223,1.620888888888889,10.9,1.4222222222222225,3.677777777777778,6.711111111111111,no
7.0,9.0,166.0,0.0,65.0,0.0,0.0,182.5,165.0,71.0,66.0,15.0,70.0,10.0,150.0,3.0,0.0,18.0,0,0,0,0,Anthony Varvaro,30,101910,"SEA, ATL, ATL, ATL, ATL, BOS","nan, nan, nan, nan, nan, nan","AL, NL, NL, NL, NL, AL",2010-2015,0.2916666666666667,4.803333333333334,4.968333333333334,1.6246666666666665,9.183333333333334,1.3166666666666669,5.433333333333334,8.533333333333333,no
1.0,6.0,7.0,7.0,0.0,0.0,0.0,29.1,46.0,35.0,29.0,13.0,10.0,0.0,13.0,3.0,0.0,0.0,0,0,0,0,Anthony Vasquez,24,101924,SEA,,AL,2011-2011,0.143,8.9,9.23,1.909,14.1,4.0,3.1,4.0,no
15.0,48.0,181.0,51.0,65.0,2.0,0.0,458.6,471.0,243.0,199.0,41.0,167.0,23.0,245.0,10.0,5.0,16.0,0,0,0,0,Anthony Young,30,109720,"NYM, NYM, NYM, CHC, CHC, HOU","nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL",1991-1996,0.2998333333333333,3.875,4.501666666666666,1.4233333333333336,9.333333333333334,0.85,3.466666666666667,4.583333333333333,no
35.0,37.0,592.0,0.0,301.0,0.0,0.0,609.5,677.0,296.0,280.0,55.0,250.0,45.0,400.0,22.0,2.0,13.0,0,0,0,0,Antonio Alfonseca,35,1532,"FLA, FLA, FLA, FLA, FLA, CHC, CHC, ATL, FLA, TEX, PHI","nan, nan, nan, MVP-22, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, AL, NL",1997-2007,0.4899,4.358181818181818,4.46,1.566727272727273,10.345454545454546,0.8818181818181817,3.7545454545454544,5.627272727272727,no
30.0,20.0,488.0,5.0,104.0,0.0,0.0,458.1,364.0,221.0,209.0,55.0,224.0,16.0,544.0,20.0,8.0,40.0,0,0,0,0,Antonio Bastardo,31,6323,"PHI, PHI, PHI, PHI, PHI, PHI, PIT, TOT, NYM, PIT, PIT","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",2009-2017,0.636,5.036363636363636,4.472727272727273,1.4172727272727272,8.090909090909092,1.3545454545454545,4.654545454545455,10.336363636363636,no
36.0,29.0,411.0,0.0,140.0,0.0,0.0,484.7,432.0,217.0,200.0,44.0,209.0,27.0,501.0,17.0,5.0,12.0,0,0,0,0,Antonio Osuna,32,74131,"LAD, LAD, LAD, LAD, LAD, LAD, CHW, CHW, NYY, SDP, WSN","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, AL, AL, AL, NL, NL",1995-2005,0.540375,8.851818181818182,5.96090909090909,1.900090909090909,11.081818181818182,1.7909090909090908,6.036363636363637,8.700000000000001,no
0.0,2.0,6.0,1.0,3.0,0.0,0.0,10.0,17.0,13.0,12.0,1.0,6.0,0.0,6.0,2.0,0.0,0.0,0,0,0,0,Antonio Santos,24,89276,"COL, COL","nan, nan","NL, NL",2020-2021,0.0,9.375,5.345,2.125,13.9,0.75,5.25,5.25,active
34.0,33.0,113.0,87.0,5.0,1.0,0.0,515.6999999999999,565.0,300.0,283.0,65.0,173.0,7.0,353.0,23.0,7.0,5.0,0,0,0,0,Antonio Senzatela,26,87443,"COL, COL, COL, COL, COL","nan, nan, nan, nan, nan","NL, NL, NL, NL, NL",2017-2021,0.4984,4.758,4.529999999999999,1.407,9.78,1.12,2.88,6.08,active
6.0,7.0,170.0,0.0,74.0,0.0,0.0,221.9,215.0,99.0,91.0,25.0,89.0,14.0,189.0,11.0,2.0,10.0,0,0,0,0,Aquilino Lopez,33,58671,"TOR, TOR, TOT, COL, PHI, DET, DET","nan, nan, nan, nan, nan, nan, nan","AL, AL, NL, NL, NL, AL, AL",2003-2008,0.31,3.5285714285714285,3.932857142857143,1.3335714285714286,8.542857142857143,1.0285714285714287,3.457142857142857,8.685714285714285,no
0.0,0.0,6.0,0.0,3.0,0.0,0.0,6.2,7.0,9.0,9.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0,0,0,0,Arcenio Leon,30,56981,DET,,AL,2017-2017,,12.15,5.26,1.95,9.5,0.0,8.1,2.7,no
2.0,7.0,10.0,8.0,2.0,8.0,0.0,72.0,90.0,57.0,49.0,2.0,31.0,0.0,10.0,4.0,0.0,4.0,0,0,0,0,Arch McCarthy,21,64213,DET,,AL,1902-1902,0.222,6.13,4.21,1.681,11.3,0.3,3.9,1.3,no
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Arch Reilly,25,82604,PIT,,NL,1917-1917,,,,,,,,,no
28.0,26.0,296.0,35.0,79.0,0.0,0.0,449.3,428.0,204.0,194.0,42.0,186.0,15.0,456.0,19.0,4.0,10.0,0,0,0,0,Archie Bradley,28,4161,"ARI, ARI, ARI, ARI, ARI, TOT, ARI, CIN, PHI","nan, nan, MVP-20, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL",2015-2021,0.6676666666666667,3.525555555555556,3.617777777777778,1.274,8.233333333333333,0.7666666666666667,3.2444444444444445,8.455555555555556,active
2.0,6.0,40.0,4.0,24.0,1.0,0.0,86.0,111.0,67.0,56.0,3.0,47.0,0.0,29.0,1.0,0.0,4.0,0,0,0,0,Archie Campbell,26,15743,"NYY, WSH, CIN","nan, nan, nan","AL, AL, NL",1928-1930,0.1109999999999999,8.81,5.75,2.405666666666667,14.933333333333332,0.8666666666666666,6.733333333333333,2.8666666666666667,no
2.0,1.0,37.0,0.0,11.0,0.0,0.0,50.2,50.0,28.0,25.0,4.0,39.0,0.0,51.0,2.0,1.0,5.0,0,0,0,0,Archie Corbin,31,20620,"KCR, BAL, FLA","nan, nan, nan","AL, AL, NL",1991-1999,0.5,4.483333333333333,4.516666666666667,1.886,9.833333333333334,0.5333333333333333,7.1000000000000005,7.8,no
28.0,23.0,188.0,34.0,84.0,8.0,1.0,538.4,603.0,303.0,263.0,31.0,223.0,18.0,204.0,4.0,0.0,8.0,0,0,0,0,Archie McKain,32,65247,"BOS, BOS, DET, DET, TOT, DET, SLB, SLB","nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL",1937-1943,0.52225,4.7925,4.05375,1.5805,10.7,0.625,3.5125,3.1375,no
0.0,8.0,36.0,7.0,9.0,0.0,0.0,80.5,100.0,59.0,52.0,8.0,49.0,7.0,47.0,2.0,0.0,5.0,0,0,0,0,Archie Reynolds,26,83074,"CHC, CHC, CHC, CAL, MIL","nan, nan, nan, nan, nan","NL, NL, NL, AL, AL",1968-1972,0.0,5.5280000000000005,4.688000000000001,1.8826,11.24,0.96,5.7,5.12,no
5.0,19.0,26.0,22.0,4.0,18.0,1.0,192.1,225.0,123.0,90.0,12.0,60.0,0.0,64.0,14.0,0.0,4.0,0,0,0,0,Archie Stimmel,29,95871,"CIN, CIN, CIN","nan, nan, nan","NL, NL, NL",1900-1902,0.2406666666666666,4.83,4.276666666666667,1.6576666666666666,11.766666666666666,0.5333333333333333,3.2,2.333333333333333,no
0.0,0.0,2.0,0.0,2.0,0.0,0.0,7.1,8.0,5.0,4.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,Archie Wise,19,108210,CHW,,AL,1932-1932,,4.91,6.47,1.773,9.8,1.2,6.1,2.5,no
0.0,0.0,19.0,0.0,5.0,0.0,0.0,24.1,14.0,14.0,14.0,6.0,22.0,1.0,29.0,0.0,0.0,2.0,0,0,0,0,Ariel Hernandez,25,44101,CIN,,NL,2017-2017,,5.18,6.69,1.479,5.2,2.2,8.1,10.7,no
12.0,16.0,45.0,27.0,3.0,1.0,0.0,180.3,223.0,135.0,120.0,29.0,54.0,2.0,105.0,4.0,0.0,3.0,0,0,0,0,Ariel Jurado,24,50488,"TEX, TEX, NYM","nan, nan, nan","AL, AL, NL",2018-2020,0.4445,7.663333333333333,5.183333333333334,1.7636666666666667,14.033333333333331,1.6666666666666667,1.8666666666666665,4.7,no
18.0,11.0,56.0,50.0,3.0,1.0,0.0,281.0,240.0,150.0,142.0,61.0,103.0,1.0,230.0,5.0,0.0,12.0,0,0,0,0,Ariel Miranda,29,67748,"TOT, BAL, SEA, SEA, SEA","nan, nan, nan, nan, nan","AL, AL, AL, AL, AL",2016-2018,0.6536666666666667,5.568,3.832,1.4958,10.18,1.1800000000000002,3.28,9.580000000000002,no
2.0,1.0,7.0,5.0,0.0,0.0,0.0,28.3,29.0,19.0,18.0,5.0,16.0,2.0,27.0,2.0,0.0,2.0,0,0,0,0,Ariel Pena,27,76810,"MIL, MIL","nan, nan","NL, NL",2015-2016,0.667,15.64,17.009999999999998,2.795,17.45,8.45,7.7,4.45,no
15.0,24.0,70.0,60.0,5.0,3.0,0.0,350.7,407.0,218.0,190.0,34.0,176.0,7.0,231.0,20.0,4.0,17.0,0,0,0,0,Ariel Prieto,31,79677,"OAK, OAK, OAK, OAK, OAK, TBD","nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL",1995-2001,0.2948,5.601666666666667,4.923333333333333,1.8928333333333327,12.383333333333333,0.9166666666666666,4.65,6.083333333333333,no
0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,5.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,Arlas Taylor,25,98098,PHA,,AL,1921-1921,0.0,22.5,11.64,4.5,31.5,4.5,9.0,4.5,no
35.0,19.0,69.0,57.0,11.0,46.0,3.0,495.3,517.0,281.0,190.0,8.0,150.0,0.0,156.0,24.0,0.0,14.0,0,0,0,0,Arlie Pond,25,78981,"BLN, BLN, BLN, BLN","nan, nan, nan, nan","NL, NL, NL, NL",1895-1898,0.4585,3.3475,4.0825,1.29375,7.399999999999999,0.075,4.25,3.975,no
14.0,13.0,254.0,0.0,49.0,0.0,0.0,212.8,189.0,123.0,115.0,34.0,136.0,13.0,232.0,6.0,4.0,8.0,0,0,0,0,Armando Almanza,32,1703,"FLA, FLA, FLA, FLA, FLA, ATL, ARI","nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL",1999-2005,0.4518333333333333,4.321428571428571,5.255714285714285,1.5182857142857142,7.899999999999999,1.5714285714285714,5.785714285714286,9.257142857142856,no
47.0,60.0,910.0,0.0,609.0,0.0,0.0,921.8,671.0,369.0,332.0,110.0,490.0,39.0,1103.0,17.0,9.0,22.0,0,2,0,0,Armando Benitez,35,7661,"BAL, BAL, BAL, BAL, BAL, NYM, NYM, NYM, NYM, TOT, TOT, NYM, NYY, SEA, FLA, SFG, SFG, TOT, SFG, FLA, TOR","nan, nan, nan, nan, nan, nan, nan, nan, nan, AS, nan, nan, nan, nan, AS,MVP-23, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, NL, NL, NL, NL, MLB, AL, NL, AL, AL, NL, NL, NL, NL, NL, NL, AL",1994-2008,0.4626315789473684,3.4114285714285715,4.078571428571429,1.2878095238095235,6.7714285714285705,1.1523809523809525,4.823809523809524,10.533333333333331,no
0.0,0.0,7.0,1.0,3.0,0.0,0.0,7.4,18.0,14.0,14.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,Armando Gabino,26,34311,"MIN, BAL","nan, nan","AL, AL",2009-2010,,15.34,11.075,3.1945,19.75,4.15,9.05,4.4,no
26.0,34.0,100.0,91.0,3.0,2.0,1.0,539.9,536.0,313.0,288.0,94.0,226.0,7.0,346.0,19.0,5.0,13.0,0,0,0,0,Armando Galarraga,30,34470,"TEX, DET, DET, DET, ARI, HOU","nan, RoY-4, nan, nan, nan, nan","AL, AL, AL, AL, NL, NL",2007-2012,0.3524,5.458333333333333,6.239999999999999,1.5611666666666668,9.2,1.8833333333333333,4.866666666666666,5.9,no
68.0,62.0,198.0,186.0,4.0,8.0,1.0,1076.4,1185.0,615.0,569.0,138.0,376.0,34.0,554.0,60.0,15.0,35.0,0,0,0,0,Armando Reynoso,36,83184,"ATL, ATL, COL, COL, COL, COL, NYM, NYM, ARI, ARI, ARI, ARI","nan, nan, RoY-11, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1991-2002,0.5638181818181818,5.3950000000000005,5.045833333333333,1.5583333333333331,10.65,1.1916666666666669,3.3666666666666667,4.775,no
0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,10.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,Armando Roche,18,84690,WSH,,AL,1945-1945,,6.0,3.69,2.0,15.0,0.0,3.0,0.0,no
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Arndt Jorgens,34,50262,NYY,,AL,1939-1939,,,,,,,,,no
0.0,1.0,24.0,1.0,3.0,0.0,0.0,19.2,26.0,20.0,20.0,6.0,19.0,2.0,14.0,3.0,0.0,2.0,0,0,0,0,Arnie Munoz,25,69939,"CHW, WSN","nan, nan","AL, NL",2004-2007,0.0,8.4,9.955,2.3355,11.35,2.95,9.65,6.0,no
38.0,57.0,166.0,117.0,28.0,33.0,5.0,815.7,778.0,431.0,392.0,82.0,320.0,11.0,338.0,17.0,2.0,12.0,0,0,0,0,Arnie Portocarrero,28,79184,"PHA, KCA, KCA, KCA, BAL, BAL, BAL","nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL",1954-1960,0.3424285714285714,5.337142857142857,4.751428571428571,1.4494285714285715,9.071428571428571,1.1428571428571428,3.971428571428572,3.242857142857143,no
4.0,3.0,35.0,2.0,19.0,1.0,0.0,76.1,76.0,39.0,32.0,0.0,19.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0,Arnie Stone,31,96039,"PIT, PIT","nan, nan","NL, NL",1923-1924,0.3335,5.49,3.46,1.495,10.95,0.0,2.5,1.25,no
13.0,11.0,46.0,24.0,15.0,11.0,4.0,194.4,197.0,75.0,59.0,3.0,53.0,5.0,37.0,5.0,0.0,1.0,0,0,0,0,Arnold Carter,27,16727,"CIN, CIN","nan, nan","NL, NL",1944-1945,0.472,2.845,3.39,1.3335,9.55,0.25,2.45,1.4,no
12.0,20.0,223.0,10.0,85.0,1.0,0.0,379.0,400.0,240.0,190.0,35.0,184.0,20.0,310.0,13.0,3.0,13.0,0,0,0,0,Arnold Earley,34,27744,"BOS, BOS, BOS, BOS, BOS, BOS, CHC, HOU","nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, NL, NL",1960-1967,0.3205714285714285,8.39625,5.078749999999999,2.079375,13.3875,1.6625,5.3375,7.65,no
0.0,2.0,21.0,0.0,9.0,0.0,0.0,28.3,33.0,16.0,15.0,4.0,10.0,3.0,21.0,0.0,0.0,0.0,0,0,0,0,Arnold Leon,27,56992,"OAK, TOR","nan, nan","AL, AL",2015-2016,0.0,6.05,6.234999999999999,1.5885,10.85,2.45,3.45,7.050000000000001,no
1.0,2.0,23.0,4.0,9.0,0.0,0.0,48.3,51.0,20.0,17.0,1.0,22.0,3.0,30.0,2.0,0.0,3.0,0,0,0,0,Arnold Umbach,23,100984,"MLN, ATL","nan, nan","NL, NL",1964-1966,0.5,3.17,2.795,1.613,10.4,0.1,4.15,6.35,no
13.0,11.0,206.0,0.0,119.0,0.0,0.0,192.7,160.0,73.0,65.0,18.0,90.0,8.0,218.0,6.0,1.0,25.0,0,0,0,0,Arodys Vizcaino,28,102609,"ATL, CHC, ATL, ATL, ATL, ATL, ATL","nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL",2011-2019,0.5958333333333333,3.325714285714286,4.114285714285715,1.376,7.642857142857143,1.0857142857142856,4.757142857142857,10.05714285714286,no
43.0,31.0,655.0,0.0,495.0,0.0,0.0,631.5,360.0,179.0,162.0,36.0,292.0,5.0,1047.0,27.0,3.0,65.0,0,7,0,0,Aroldis Chapman,33,14654,"CIN, CIN, CIN, CIN, CIN, CIN, TOT, NYY, CHC, NYY, NYY, NYY, NYY, NYY","nan, nan, AS,CYA-8,MVP-12, AS, AS, AS, nan, nan, nan, nan, AS, AS, nan, AS","NL, NL, NL, NL, NL, NL, MLB, AL, NL, AL, AL, AL, AL, AL",2010-2021,0.5957142857142858,2.3857142857142857,2.1214285714285714,1.0275,5.1571428571428575,0.5571428571428572,4.1,14.785714285714286,active
9.0,8.0,206.0,0.0,48.0,0.0,0.0,213.8,215.0,105.0,90.0,25.0,102.0,4.0,193.0,17.0,1.0,11.0,0,0,0,0,Arquimedes Caminero,29,15676,"MIA, MIA, PIT, TOT, PIT, SEA","nan, nan, nan, nan, nan, nan","NL, NL, NL, MLB, NL, AL",2013-2016,0.4131999999999999,4.653333333333333,4.853333333333333,1.4943333333333333,9.15,1.3666666666666665,4.283333333333333,8.416666666666666,no
9.0,18.0,79.0,42.0,14.0,8.0,3.0,306.2,309.0,198.0,172.0,46.0,147.0,12.0,166.0,4.0,4.0,14.0,0,0,0,0,Art Ceccarelli,30,17389,"KCA, KCA, BAL, CHC, CHC","nan, nan, nan, nan, nan","AL, AL, AL, NL, NL",1955-1960,0.216,5.462,4.83,1.5408000000000002,9.96,1.42,3.94,4.640000000000001,no
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Art Daney,23,23235,PHA,,AL,1928-1928,,0.0,3.03,1.0,9.0,0.0,0.0,0.0,no
27.0,47.0,179.0,52.0,74.0,13.0,0.0,665.7,826.0,408.0,347.0,55.0,180.0,0.0,183.0,15.0,3.0,7.0,0,0,0,0,Art Decatur,33,24376,"BRO, BRO, BRO, TOT, BRO, PHI, PHI, PHI","nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL",1922-1927,0.3833333333333333,6.4425,3.9025,1.825,13.85,0.5375,2.575,1.9,no
